"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","1145","1","1111"
"Portugal (PT)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","1162","1","1052"
"Portugal (PT)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","1349","1","997"
"Portugal (PT)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","1544","1","993"
"Portugal (PT)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","809","2","488"
"Portugal (PT)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","609","2","501"
"Portugal (PT)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","906","1","833"
"Portugal (PT)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","1349","1","969"
"Portugal (PT)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","1404","1","595"
"Portugal (PT)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","1192","1","563"
"Portugal (PT)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","1286","1","620"
"Portugal (PT)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","376","9","199"
"Portugal (PT)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","1","444","51"
"Portugal (PT)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","0","1387","33"
"Portugal (PT)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","0","1303","32"
"Portugal (PT)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","0","1772","32"
"Portugal (PT)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","0","1809","27"
"Portugal (PT)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","0","1945","8"
"Portugal (PT)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","0","1947","8"
"Portugal (PT)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","0","2415","8"
"Portugal (PT)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","0","1556","8"
"Portugal (PT)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","0","1641","8"
"Portugal (PT)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","0","1406","9"
"Portugal (PT)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","0","648","83"
"Portugal (PT)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","0","636","72"
"Portugal (PT)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","0","1150","8"
"Portugal (PT)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","0","887","8"
"Portugal (PT)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","68","664","127"
"Portugal (PT)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","0","652","10"
"Portugal (PT)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","0","654","8"
"Portugal (PT)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","10","404","13"
"Portugal (PT)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","1062","1","258"
"Portugal (PT)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","1529","1","460"
"Portugal (PT)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","1899","0","426"
"Portugal (PT)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","1920","0","404"
"Portugal (PT)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","797","2","255"
"Portugal (PT)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","6","360","16"
"Portugal (PT)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","0","783","8"
"Portugal (PT)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","0","990","8"
"Portugal (PT)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","0","1116","8"
"Portugal (PT)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","0","1470","8"
"Portugal (PT)","10.01.2021 04:00 - 10.01.2021 05:00 (CET/CEST)","0","1684","8"
"Portugal (PT)","10.01.2021 05:00 - 10.01.2021 06:00 (CET/CEST)","0","1765","8"
"Portugal (PT)","10.01.2021 06:00 - 10.01.2021 07:00 (CET/CEST)","0","1866","8"
"Portugal (PT)","10.01.2021 07:00 - 10.01.2021 08:00 (CET/CEST)","0","1475","8"
"Portugal (PT)","10.01.2021 08:00 - 10.01.2021 09:00 (CET/CEST)","0","1302","8"
"Portugal (PT)","10.01.2021 09:00 - 10.01.2021 10:00 (CET/CEST)","0","1072","8"
"Portugal (PT)","10.01.2021 10:00 - 10.01.2021 11:00 (CET/CEST)","64","800","136"
"Portugal (PT)","10.01.2021 11:00 - 10.01.2021 12:00 (CET/CEST)","96","338","237"
"Portugal (PT)","10.01.2021 12:00 - 10.01.2021 13:00 (CET/CEST)","0","3","167"
"Portugal (PT)","10.01.2021 13:00 - 10.01.2021 14:00 (CET/CEST)","185","3","219"
"Portugal (PT)","10.01.2021 14:00 - 10.01.2021 15:00 (CET/CEST)","468","3","168"
"Portugal (PT)","10.01.2021 15:00 - 10.01.2021 16:00 (CET/CEST)","10","616","107"
"Portugal (PT)","10.01.2021 16:00 - 10.01.2021 17:00 (CET/CEST)","0","656","179"
"Portugal (PT)","10.01.2021 17:00 - 10.01.2021 18:00 (CET/CEST)","65","620","286"
"Portugal (PT)","10.01.2021 18:00 - 10.01.2021 19:00 (CET/CEST)","137","27","68"
"Portugal (PT)","10.01.2021 19:00 - 10.01.2021 20:00 (CET/CEST)","640","8","135"
"Portugal (PT)","10.01.2021 20:00 - 10.01.2021 21:00 (CET/CEST)","1141","4","196"
"Portugal (PT)","10.01.2021 21:00 - 10.01.2021 22:00 (CET/CEST)","1136","6","298"
"Portugal (PT)","10.01.2021 22:00 - 10.01.2021 23:00 (CET/CEST)","49","323","68"
"Portugal (PT)","10.01.2021 23:00 - 11.01.2021 00:00 (CET/CEST)","0","1078","8"
"Portugal (PT)","11.01.2021 00:00 - 11.01.2021 01:00 (CET/CEST)","0","1022","8"
"Portugal (PT)","11.01.2021 01:00 - 11.01.2021 02:00 (CET/CEST)","0","1156","8"
"Portugal (PT)","11.01.2021 02:00 - 11.01.2021 03:00 (CET/CEST)","0","1395","8"
"Portugal (PT)","11.01.2021 03:00 - 11.01.2021 04:00 (CET/CEST)","0","1622","8"
"Portugal (PT)","11.01.2021 04:00 - 11.01.2021 05:00 (CET/CEST)","0","1629","8"
"Portugal (PT)","11.01.2021 05:00 - 11.01.2021 06:00 (CET/CEST)","0","1424","8"
"Portugal (PT)","11.01.2021 06:00 - 11.01.2021 07:00 (CET/CEST)","0","835","8"
"Portugal (PT)","11.01.2021 07:00 - 11.01.2021 08:00 (CET/CEST)","18","462","18"
"Portugal (PT)","11.01.2021 08:00 - 11.01.2021 09:00 (CET/CEST)","251","20","79"
"Portugal (PT)","11.01.2021 09:00 - 11.01.2021 10:00 (CET/CEST)","391","11","167"
