"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Spain (ES)","11.01.2018 22:00 - 11.01.2018 23:00 (CET/CEST)","","0","2545"
"Spain (ES)","11.01.2018 23:00 - 12.01.2018 00:00 (CET/CEST)","","0","1773"
"Spain (ES)","12.01.2018 00:00 - 12.01.2018 01:00 (CET/CEST)","","210","1310"
"Spain (ES)","12.01.2018 01:00 - 12.01.2018 02:00 (CET/CEST)","","373","1068"
"Spain (ES)","12.01.2018 02:00 - 12.01.2018 03:00 (CET/CEST)","","336","782"
"Spain (ES)","12.01.2018 03:00 - 12.01.2018 04:00 (CET/CEST)","","505","846"
"Spain (ES)","12.01.2018 04:00 - 12.01.2018 05:00 (CET/CEST)","","703","980"
"Spain (ES)","12.01.2018 05:00 - 12.01.2018 06:00 (CET/CEST)","","472","1137"
"Spain (ES)","12.01.2018 06:00 - 12.01.2018 07:00 (CET/CEST)","","83","1793"
"Spain (ES)","12.01.2018 07:00 - 12.01.2018 08:00 (CET/CEST)","","1","3450"
"Spain (ES)","12.01.2018 08:00 - 12.01.2018 09:00 (CET/CEST)","","1","4264"
"Spain (ES)","12.01.2018 09:00 - 12.01.2018 10:00 (CET/CEST)","","1","4311"
