"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Italy (IT)","03.11.2022 17:00 - 03.11.2022 18:00 (CET/CEST)","4124"
"Italy (IT)","03.11.2022 18:00 - 03.11.2022 19:00 (CET/CEST)","4644"
"Italy (IT)","03.11.2022 19:00 - 03.11.2022 20:00 (CET/CEST)","4156"
"Italy (IT)","03.11.2022 20:00 - 03.11.2022 21:00 (CET/CEST)","3191"
"Italy (IT)","03.11.2022 21:00 - 03.11.2022 22:00 (CET/CEST)","2394"
"Italy (IT)","03.11.2022 22:00 - 03.11.2022 23:00 (CET/CEST)","2144"
"Italy (IT)","03.11.2022 23:00 - 04.11.2022 00:00 (CET/CEST)","1894"
"Italy (IT)","04.11.2022 00:00 - 04.11.2022 01:00 (CET/CEST)","1946"
"Italy (IT)","04.11.2022 01:00 - 04.11.2022 02:00 (CET/CEST)","1899"
"Italy (IT)","04.11.2022 02:00 - 04.11.2022 03:00 (CET/CEST)","1904"
"Italy (IT)","04.11.2022 03:00 - 04.11.2022 04:00 (CET/CEST)","1959"
"Italy (IT)","04.11.2022 04:00 - 04.11.2022 05:00 (CET/CEST)","1937"
"Italy (IT)","04.11.2022 05:00 - 04.11.2022 06:00 (CET/CEST)","2044"
"Italy (IT)","04.11.2022 06:00 - 04.11.2022 07:00 (CET/CEST)","2242"
"Italy (IT)","04.11.2022 07:00 - 04.11.2022 08:00 (CET/CEST)","3297"
"Italy (IT)","04.11.2022 08:00 - 04.11.2022 09:00 (CET/CEST)","4104"
"Italy (IT)","04.11.2022 09:00 - 04.11.2022 10:00 (CET/CEST)","3790"
"Italy (IT)","04.11.2022 10:00 - 04.11.2022 11:00 (CET/CEST)","2844"
"Italy (IT)","04.11.2022 11:00 - 04.11.2022 12:00 (CET/CEST)","2711"
"Italy (IT)","04.11.2022 12:00 - 04.11.2022 13:00 (CET/CEST)","2571"
"Italy (IT)","04.11.2022 13:00 - 04.11.2022 14:00 (CET/CEST)","2680"
"Italy (IT)","04.11.2022 14:00 - 04.11.2022 15:00 (CET/CEST)","2681"
"Italy (IT)","04.11.2022 15:00 - 04.11.2022 16:00 (CET/CEST)","3022"
"Italy (IT)","04.11.2022 16:00 - 04.11.2022 17:00 (CET/CEST)","3701"
"Italy (IT)","04.11.2022 17:00 - 04.11.2022 18:00 (CET/CEST)","4421"
"Italy (IT)","04.11.2022 18:00 - 04.11.2022 19:00 (CET/CEST)","4525"
"Italy (IT)","04.11.2022 19:00 - 04.11.2022 20:00 (CET/CEST)","4386"
"Italy (IT)","04.11.2022 20:00 - 04.11.2022 21:00 (CET/CEST)","3338"
"Italy (IT)","04.11.2022 21:00 - 04.11.2022 22:00 (CET/CEST)","2665"
"Italy (IT)","04.11.2022 22:00 - 04.11.2022 23:00 (CET/CEST)","2388"
"Italy (IT)","04.11.2022 23:00 - 05.11.2022 00:00 (CET/CEST)","2241"
"Italy (IT)","05.11.2022 00:00 - 05.11.2022 01:00 (CET/CEST)","2093"
"Italy (IT)","05.11.2022 01:00 - 05.11.2022 02:00 (CET/CEST)","2038"
"Italy (IT)","05.11.2022 02:00 - 05.11.2022 03:00 (CET/CEST)","1929"
"Italy (IT)","05.11.2022 03:00 - 05.11.2022 04:00 (CET/CEST)","1835"
"Italy (IT)","05.11.2022 04:00 - 05.11.2022 05:00 (CET/CEST)","1843"
"Italy (IT)","05.11.2022 05:00 - 05.11.2022 06:00 (CET/CEST)","1970"
"Italy (IT)","05.11.2022 06:00 - 05.11.2022 07:00 (CET/CEST)","2246"
"Italy (IT)","05.11.2022 07:00 - 05.11.2022 08:00 (CET/CEST)","2453"
"Italy (IT)","05.11.2022 08:00 - 05.11.2022 09:00 (CET/CEST)","3003"
"Italy (IT)","05.11.2022 09:00 - 05.11.2022 10:00 (CET/CEST)","3495"
"Italy (IT)","05.11.2022 10:00 - 05.11.2022 11:00 (CET/CEST)","2977"
"Italy (IT)","05.11.2022 11:00 - 05.11.2022 12:00 (CET/CEST)","2102"
"Italy (IT)","05.11.2022 12:00 - 05.11.2022 13:00 (CET/CEST)","1877"
"Italy (IT)","05.11.2022 13:00 - 05.11.2022 14:00 (CET/CEST)","1838"
"Italy (IT)","05.11.2022 14:00 - 05.11.2022 15:00 (CET/CEST)","1802"
"Italy (IT)","05.11.2022 15:00 - 05.11.2022 16:00 (CET/CEST)","1922"
"Italy (IT)","05.11.2022 16:00 - 05.11.2022 17:00 (CET/CEST)","2172"
"Italy (IT)","05.11.2022 17:00 - 05.11.2022 18:00 (CET/CEST)","3346"
"Italy (IT)","05.11.2022 18:00 - 05.11.2022 19:00 (CET/CEST)","4410"
"Italy (IT)","05.11.2022 19:00 - 05.11.2022 20:00 (CET/CEST)","3864"
"Italy (IT)","05.11.2022 20:00 - 05.11.2022 21:00 (CET/CEST)","3069"
"Italy (IT)","05.11.2022 21:00 - 05.11.2022 22:00 (CET/CEST)","2232"
"Italy (IT)","05.11.2022 22:00 - 05.11.2022 23:00 (CET/CEST)","1910"
"Italy (IT)","05.11.2022 23:00 - 06.11.2022 00:00 (CET/CEST)","1736"
"Italy (IT)","06.11.2022 00:00 - 06.11.2022 01:00 (CET/CEST)","1811"
"Italy (IT)","06.11.2022 01:00 - 06.11.2022 02:00 (CET/CEST)","1771"
"Italy (IT)","06.11.2022 02:00 - 06.11.2022 03:00 (CET/CEST)","1632"
"Italy (IT)","06.11.2022 03:00 - 06.11.2022 04:00 (CET/CEST)","1586"
"Italy (IT)","06.11.2022 04:00 - 06.11.2022 05:00 (CET/CEST)","1602"
"Italy (IT)","06.11.2022 05:00 - 06.11.2022 06:00 (CET/CEST)","1583"
"Italy (IT)","06.11.2022 06:00 - 06.11.2022 07:00 (CET/CEST)","1714"
"Italy (IT)","06.11.2022 07:00 - 06.11.2022 08:00 (CET/CEST)","2160"
"Italy (IT)","06.11.2022 08:00 - 06.11.2022 09:00 (CET/CEST)","2246"
"Italy (IT)","06.11.2022 09:00 - 06.11.2022 10:00 (CET/CEST)","2223"
"Italy (IT)","06.11.2022 10:00 - 06.11.2022 11:00 (CET/CEST)","2132"
"Italy (IT)","06.11.2022 11:00 - 06.11.2022 12:00 (CET/CEST)","1895"
"Italy (IT)","06.11.2022 12:00 - 06.11.2022 13:00 (CET/CEST)","1626"
"Italy (IT)","06.11.2022 13:00 - 06.11.2022 14:00 (CET/CEST)","1612"
"Italy (IT)","06.11.2022 14:00 - 06.11.2022 15:00 (CET/CEST)","1605"
"Italy (IT)","06.11.2022 15:00 - 06.11.2022 16:00 (CET/CEST)","1714"
"Italy (IT)","06.11.2022 16:00 - 06.11.2022 17:00 (CET/CEST)","2446"
"Italy (IT)","06.11.2022 17:00 - 06.11.2022 18:00 (CET/CEST)","3521"
"Italy (IT)","06.11.2022 18:00 - 06.11.2022 19:00 (CET/CEST)","4180"
"Italy (IT)","06.11.2022 19:00 - 06.11.2022 20:00 (CET/CEST)","4236"
"Italy (IT)","06.11.2022 20:00 - 06.11.2022 21:00 (CET/CEST)","3795"
"Italy (IT)","06.11.2022 21:00 - 06.11.2022 22:00 (CET/CEST)","2434"
"Italy (IT)","06.11.2022 22:00 - 06.11.2022 23:00 (CET/CEST)","1988"
"Italy (IT)","06.11.2022 23:00 - 07.11.2022 00:00 (CET/CEST)","1766"
"Italy (IT)","07.11.2022 00:00 - 07.11.2022 01:00 (CET/CEST)","1632"
"Italy (IT)","07.11.2022 01:00 - 07.11.2022 02:00 (CET/CEST)","1537"
"Italy (IT)","07.11.2022 02:00 - 07.11.2022 03:00 (CET/CEST)","1469"
"Italy (IT)","07.11.2022 03:00 - 07.11.2022 04:00 (CET/CEST)","1414"
"Italy (IT)","07.11.2022 04:00 - 07.11.2022 05:00 (CET/CEST)","1461"
"Italy (IT)","07.11.2022 05:00 - 07.11.2022 06:00 (CET/CEST)","1551"
"Italy (IT)","07.11.2022 06:00 - 07.11.2022 07:00 (CET/CEST)","2237"
"Italy (IT)","07.11.2022 07:00 - 07.11.2022 08:00 (CET/CEST)","3074"
"Italy (IT)","07.11.2022 08:00 - 07.11.2022 09:00 (CET/CEST)","3554"
"Italy (IT)","07.11.2022 09:00 - 07.11.2022 10:00 (CET/CEST)","3406"
"Italy (IT)","07.11.2022 10:00 - 07.11.2022 11:00 (CET/CEST)","2700"
"Italy (IT)","07.11.2022 11:00 - 07.11.2022 12:00 (CET/CEST)","2400"
"Italy (IT)","07.11.2022 12:00 - 07.11.2022 13:00 (CET/CEST)","1760"
"Italy (IT)","07.11.2022 13:00 - 07.11.2022 14:00 (CET/CEST)","1730"
"Italy (IT)","07.11.2022 14:00 - 07.11.2022 15:00 (CET/CEST)","1754"
"Italy (IT)","07.11.2022 15:00 - 07.11.2022 16:00 (CET/CEST)","2189"
"Italy (IT)","07.11.2022 16:00 - 07.11.2022 17:00 (CET/CEST)","4056"
"Italy (IT)","07.11.2022 17:00 - 07.11.2022 18:00 (CET/CEST)","4683"
"Italy (IT)","07.11.2022 18:00 - 07.11.2022 19:00 (CET/CEST)","4945"
"Italy (IT)","07.11.2022 19:00 - 07.11.2022 20:00 (CET/CEST)","4475"
"Italy (IT)","07.11.2022 20:00 - 07.11.2022 21:00 (CET/CEST)","3870"
"Italy (IT)","07.11.2022 21:00 - 07.11.2022 22:00 (CET/CEST)","2533"
"Italy (IT)","07.11.2022 22:00 - 07.11.2022 23:00 (CET/CEST)","1844"
"Italy (IT)","07.11.2022 23:00 - 08.11.2022 00:00 (CET/CEST)","1689"
"Italy (IT)","08.11.2022 00:00 - 08.11.2022 01:00 (CET/CEST)","1733"
"Italy (IT)","08.11.2022 01:00 - 08.11.2022 02:00 (CET/CEST)","1605"
"Italy (IT)","08.11.2022 02:00 - 08.11.2022 03:00 (CET/CEST)","1432"
"Italy (IT)","08.11.2022 03:00 - 08.11.2022 04:00 (CET/CEST)","1436"
"Italy (IT)","08.11.2022 04:00 - 08.11.2022 05:00 (CET/CEST)","1414"
"Italy (IT)","08.11.2022 05:00 - 08.11.2022 06:00 (CET/CEST)","1410"
"Italy (IT)","08.11.2022 06:00 - 08.11.2022 07:00 (CET/CEST)","1835"
"Italy (IT)","08.11.2022 07:00 - 08.11.2022 08:00 (CET/CEST)","2762"
"Italy (IT)","08.11.2022 08:00 - 08.11.2022 09:00 (CET/CEST)","3289"
"Italy (IT)","08.11.2022 09:00 - 08.11.2022 10:00 (CET/CEST)","2877"
"Italy (IT)","08.11.2022 10:00 - 08.11.2022 11:00 (CET/CEST)","2473"
"Italy (IT)","08.11.2022 11:00 - 08.11.2022 12:00 (CET/CEST)","2409"
"Italy (IT)","08.11.2022 12:00 - 08.11.2022 13:00 (CET/CEST)","1730"
"Italy (IT)","08.11.2022 13:00 - 08.11.2022 14:00 (CET/CEST)","1664"
"Italy (IT)","08.11.2022 14:00 - 08.11.2022 15:00 (CET/CEST)","1759"
"Italy (IT)","08.11.2022 15:00 - 08.11.2022 16:00 (CET/CEST)","2453"
"Italy (IT)","08.11.2022 16:00 - 08.11.2022 17:00 (CET/CEST)","3922"
"Italy (IT)","08.11.2022 17:00 - 08.11.2022 18:00 (CET/CEST)","4420"
"Italy (IT)","08.11.2022 18:00 - 08.11.2022 19:00 (CET/CEST)","4207"
"Italy (IT)","08.11.2022 19:00 - 08.11.2022 20:00 (CET/CEST)","3949"
"Italy (IT)","08.11.2022 20:00 - 08.11.2022 21:00 (CET/CEST)","3072"
"Italy (IT)","08.11.2022 21:00 - 08.11.2022 22:00 (CET/CEST)","2026"
"Italy (IT)","08.11.2022 22:00 - 08.11.2022 23:00 (CET/CEST)","1733"
"Italy (IT)","08.11.2022 23:00 - 09.11.2022 00:00 (CET/CEST)","1726"
"Italy (IT)","09.11.2022 00:00 - 09.11.2022 01:00 (CET/CEST)","1760"
"Italy (IT)","09.11.2022 01:00 - 09.11.2022 02:00 (CET/CEST)","1442"
"Italy (IT)","09.11.2022 02:00 - 09.11.2022 03:00 (CET/CEST)","1374"
"Italy (IT)","09.11.2022 03:00 - 09.11.2022 04:00 (CET/CEST)","1535"
"Italy (IT)","09.11.2022 04:00 - 09.11.2022 05:00 (CET/CEST)","1390"
"Italy (IT)","09.11.2022 05:00 - 09.11.2022 06:00 (CET/CEST)","1431"
"Italy (IT)","09.11.2022 06:00 - 09.11.2022 07:00 (CET/CEST)","1912"
"Italy (IT)","09.11.2022 07:00 - 09.11.2022 08:00 (CET/CEST)","3455"
"Italy (IT)","09.11.2022 08:00 - 09.11.2022 09:00 (CET/CEST)","4145"
"Italy (IT)","09.11.2022 09:00 - 09.11.2022 10:00 (CET/CEST)","3918"
"Italy (IT)","09.11.2022 10:00 - 09.11.2022 11:00 (CET/CEST)","3354"
"Italy (IT)","09.11.2022 11:00 - 09.11.2022 12:00 (CET/CEST)","3312"
"Italy (IT)","09.11.2022 12:00 - 09.11.2022 13:00 (CET/CEST)","2617"
"Italy (IT)","09.11.2022 13:00 - 09.11.2022 14:00 (CET/CEST)","1916"
"Italy (IT)","09.11.2022 14:00 - 09.11.2022 15:00 (CET/CEST)","2831"
"Italy (IT)","09.11.2022 15:00 - 09.11.2022 16:00 (CET/CEST)","3163"
"Italy (IT)","09.11.2022 16:00 - 09.11.2022 17:00 (CET/CEST)","4412"
"Italy (IT)","09.11.2022 17:00 - 09.11.2022 18:00 (CET/CEST)","4916"
"Italy (IT)","09.11.2022 18:00 - 09.11.2022 19:00 (CET/CEST)","5114"
"Italy (IT)","09.11.2022 19:00 - 09.11.2022 20:00 (CET/CEST)","4633"
"Italy (IT)","09.11.2022 20:00 - 09.11.2022 21:00 (CET/CEST)","3568"
"Italy (IT)","09.11.2022 21:00 - 09.11.2022 22:00 (CET/CEST)","2381"
"Italy (IT)","09.11.2022 22:00 - 09.11.2022 23:00 (CET/CEST)","2032"
"Italy (IT)","09.11.2022 23:00 - 10.11.2022 00:00 (CET/CEST)","2174"
"Italy (IT)","10.11.2022 00:00 - 10.11.2022 01:00 (CET/CEST)","1637"
"Italy (IT)","10.11.2022 01:00 - 10.11.2022 02:00 (CET/CEST)","1591"
"Italy (IT)","10.11.2022 02:00 - 10.11.2022 03:00 (CET/CEST)","1554"
"Italy (IT)","10.11.2022 03:00 - 10.11.2022 04:00 (CET/CEST)","1590"
"Italy (IT)","10.11.2022 04:00 - 10.11.2022 05:00 (CET/CEST)","1607"
"Italy (IT)","10.11.2022 05:00 - 10.11.2022 06:00 (CET/CEST)","1659"
"Italy (IT)","10.11.2022 06:00 - 10.11.2022 07:00 (CET/CEST)","1979"
"Italy (IT)","10.11.2022 07:00 - 10.11.2022 08:00 (CET/CEST)","3304"
"Italy (IT)","10.11.2022 08:00 - 10.11.2022 09:00 (CET/CEST)","3675"
"Italy (IT)","10.11.2022 09:00 - 10.11.2022 10:00 (CET/CEST)","3432"
"Italy (IT)","10.11.2022 10:00 - 10.11.2022 11:00 (CET/CEST)","2669"
"Italy (IT)","10.11.2022 11:00 - 10.11.2022 12:00 (CET/CEST)","2223"
"Italy (IT)","10.11.2022 12:00 - 10.11.2022 13:00 (CET/CEST)","2065"
"Italy (IT)","10.11.2022 13:00 - 10.11.2022 14:00 (CET/CEST)","2047"
"Italy (IT)","10.11.2022 14:00 - 10.11.2022 15:00 (CET/CEST)","2363"
"Italy (IT)","10.11.2022 15:00 - 10.11.2022 16:00 (CET/CEST)","2855"
"Italy (IT)","10.11.2022 16:00 - 10.11.2022 17:00 (CET/CEST)","3627"
"Italy (IT)","10.11.2022 17:00 - 10.11.2022 18:00 (CET/CEST)","3912"
"Italy (IT)","10.11.2022 18:00 - 10.11.2022 19:00 (CET/CEST)","4485"
"Italy (IT)","10.11.2022 19:00 - 10.11.2022 20:00 (CET/CEST)","3705"
"Italy (IT)","10.11.2022 20:00 - 10.11.2022 21:00 (CET/CEST)","2776"
"Italy (IT)","10.11.2022 21:00 - 10.11.2022 22:00 (CET/CEST)","2049"
"Italy (IT)","10.11.2022 22:00 - 10.11.2022 23:00 (CET/CEST)","1915"
"Italy (IT)","10.11.2022 23:00 - 11.11.2022 00:00 (CET/CEST)","1917"
"Italy (IT)","11.11.2022 00:00 - 11.11.2022 01:00 (CET/CEST)","1821"
"Italy (IT)","11.11.2022 01:00 - 11.11.2022 02:00 (CET/CEST)","1602"
"Italy (IT)","11.11.2022 02:00 - 11.11.2022 03:00 (CET/CEST)","1565"
"Italy (IT)","11.11.2022 03:00 - 11.11.2022 04:00 (CET/CEST)","1603"
"Italy (IT)","11.11.2022 04:00 - 11.11.2022 05:00 (CET/CEST)","1539"
"Italy (IT)","11.11.2022 05:00 - 11.11.2022 06:00 (CET/CEST)","1611"
"Italy (IT)","11.11.2022 06:00 - 11.11.2022 07:00 (CET/CEST)","2177"
"Italy (IT)","11.11.2022 07:00 - 11.11.2022 08:00 (CET/CEST)","3284"
"Italy (IT)","11.11.2022 08:00 - 11.11.2022 09:00 (CET/CEST)","3700"
"Italy (IT)","11.11.2022 09:00 - 11.11.2022 10:00 (CET/CEST)","3018"
"Italy (IT)","11.11.2022 10:00 - 11.11.2022 11:00 (CET/CEST)","2474"
"Italy (IT)","11.11.2022 11:00 - 11.11.2022 12:00 (CET/CEST)","2293"
"Italy (IT)","11.11.2022 12:00 - 11.11.2022 13:00 (CET/CEST)","2084"
"Italy (IT)","11.11.2022 13:00 - 11.11.2022 14:00 (CET/CEST)","2161"
"Italy (IT)","11.11.2022 14:00 - 11.11.2022 15:00 (CET/CEST)","2703"
"Italy (IT)","11.11.2022 15:00 - 11.11.2022 16:00 (CET/CEST)","2964"
"Italy (IT)","11.11.2022 16:00 - 11.11.2022 17:00 (CET/CEST)","4094"
"Italy (IT)","11.11.2022 17:00 - 11.11.2022 18:00 (CET/CEST)","4630"
"Italy (IT)","11.11.2022 18:00 - 11.11.2022 19:00 (CET/CEST)","4557"
"Italy (IT)","11.11.2022 19:00 - 11.11.2022 20:00 (CET/CEST)","3807"
"Italy (IT)","11.11.2022 20:00 - 11.11.2022 21:00 (CET/CEST)","2815"
"Italy (IT)","11.11.2022 21:00 - 11.11.2022 22:00 (CET/CEST)","2316"
"Italy (IT)","11.11.2022 22:00 - 11.11.2022 23:00 (CET/CEST)","2076"
"Italy (IT)","11.11.2022 23:00 - 12.11.2022 00:00 (CET/CEST)","1808"
"Italy (IT)","12.11.2022 00:00 - 12.11.2022 01:00 (CET/CEST)","1588"
"Italy (IT)","12.11.2022 01:00 - 12.11.2022 02:00 (CET/CEST)","1471"
"Italy (IT)","12.11.2022 02:00 - 12.11.2022 03:00 (CET/CEST)","1333"
"Italy (IT)","12.11.2022 03:00 - 12.11.2022 04:00 (CET/CEST)","1260"
"Italy (IT)","12.11.2022 04:00 - 12.11.2022 05:00 (CET/CEST)","1333"
"Italy (IT)","12.11.2022 05:00 - 12.11.2022 06:00 (CET/CEST)","1331"
"Italy (IT)","12.11.2022 06:00 - 12.11.2022 07:00 (CET/CEST)","1744"
"Italy (IT)","12.11.2022 07:00 - 12.11.2022 08:00 (CET/CEST)","2321"
"Italy (IT)","12.11.2022 08:00 - 12.11.2022 09:00 (CET/CEST)","2643"
"Italy (IT)","12.11.2022 09:00 - 12.11.2022 10:00 (CET/CEST)","2560"
"Italy (IT)","12.11.2022 10:00 - 12.11.2022 11:00 (CET/CEST)","1605"
"Italy (IT)","12.11.2022 11:00 - 12.11.2022 12:00 (CET/CEST)","1457"
"Italy (IT)","12.11.2022 12:00 - 12.11.2022 13:00 (CET/CEST)","2160"
"Italy (IT)","12.11.2022 13:00 - 12.11.2022 14:00 (CET/CEST)","2569"
"Italy (IT)","12.11.2022 14:00 - 12.11.2022 15:00 (CET/CEST)","2454"
"Italy (IT)","12.11.2022 15:00 - 12.11.2022 16:00 (CET/CEST)","2201"
"Italy (IT)","12.11.2022 16:00 - 12.11.2022 17:00 (CET/CEST)","2540"
"Italy (IT)","12.11.2022 17:00 - 12.11.2022 18:00 (CET/CEST)","3858"
"Italy (IT)","12.11.2022 18:00 - 12.11.2022 19:00 (CET/CEST)","4150"
"Italy (IT)","12.11.2022 19:00 - 12.11.2022 20:00 (CET/CEST)","3593"
"Italy (IT)","12.11.2022 20:00 - 12.11.2022 21:00 (CET/CEST)","2439"
"Italy (IT)","12.11.2022 21:00 - 12.11.2022 22:00 (CET/CEST)","1996"
"Italy (IT)","12.11.2022 22:00 - 12.11.2022 23:00 (CET/CEST)","1735"
"Italy (IT)","12.11.2022 23:00 - 13.11.2022 00:00 (CET/CEST)","1604"
"Italy (IT)","13.11.2022 00:00 - 13.11.2022 01:00 (CET/CEST)","1416"
"Italy (IT)","13.11.2022 01:00 - 13.11.2022 02:00 (CET/CEST)","1314"
"Italy (IT)","13.11.2022 02:00 - 13.11.2022 03:00 (CET/CEST)","1257"
"Italy (IT)","13.11.2022 03:00 - 13.11.2022 04:00 (CET/CEST)","1206"
"Italy (IT)","13.11.2022 04:00 - 13.11.2022 05:00 (CET/CEST)","1291"
"Italy (IT)","13.11.2022 05:00 - 13.11.2022 06:00 (CET/CEST)","1329"
"Italy (IT)","13.11.2022 06:00 - 13.11.2022 07:00 (CET/CEST)","1536"
"Italy (IT)","13.11.2022 07:00 - 13.11.2022 08:00 (CET/CEST)","1801"
"Italy (IT)","13.11.2022 08:00 - 13.11.2022 09:00 (CET/CEST)","2130"
"Italy (IT)","13.11.2022 09:00 - 13.11.2022 10:00 (CET/CEST)","2043"
"Italy (IT)","13.11.2022 10:00 - 13.11.2022 11:00 (CET/CEST)","1427"
"Italy (IT)","13.11.2022 11:00 - 13.11.2022 12:00 (CET/CEST)","1359"
"Italy (IT)","13.11.2022 12:00 - 13.11.2022 13:00 (CET/CEST)","1403"
"Italy (IT)","13.11.2022 13:00 - 13.11.2022 14:00 (CET/CEST)","1317"
"Italy (IT)","13.11.2022 14:00 - 13.11.2022 15:00 (CET/CEST)","1276"
"Italy (IT)","13.11.2022 15:00 - 13.11.2022 16:00 (CET/CEST)","1576"
"Italy (IT)","13.11.2022 16:00 - 13.11.2022 17:00 (CET/CEST)","2434"
"Italy (IT)","13.11.2022 17:00 - 13.11.2022 18:00 (CET/CEST)","3758"
"Italy (IT)","13.11.2022 18:00 - 13.11.2022 19:00 (CET/CEST)","3758"
"Italy (IT)","13.11.2022 19:00 - 13.11.2022 20:00 (CET/CEST)","3641"
"Italy (IT)","13.11.2022 20:00 - 13.11.2022 21:00 (CET/CEST)","3142"
"Italy (IT)","13.11.2022 21:00 - 13.11.2022 22:00 (CET/CEST)","2319"
"Italy (IT)","13.11.2022 22:00 - 13.11.2022 23:00 (CET/CEST)","1619"
"Italy (IT)","13.11.2022 23:00 - 14.11.2022 00:00 (CET/CEST)","1623"
"Italy (IT)","14.11.2022 00:00 - 14.11.2022 01:00 (CET/CEST)","1334"
"Italy (IT)","14.11.2022 01:00 - 14.11.2022 02:00 (CET/CEST)","1289"
"Italy (IT)","14.11.2022 02:00 - 14.11.2022 03:00 (CET/CEST)","1249"
"Italy (IT)","14.11.2022 03:00 - 14.11.2022 04:00 (CET/CEST)","1207"
"Italy (IT)","14.11.2022 04:00 - 14.11.2022 05:00 (CET/CEST)","1208"
"Italy (IT)","14.11.2022 05:00 - 14.11.2022 06:00 (CET/CEST)","1371"
"Italy (IT)","14.11.2022 06:00 - 14.11.2022 07:00 (CET/CEST)","1894"
"Italy (IT)","14.11.2022 07:00 - 14.11.2022 08:00 (CET/CEST)","2509"
"Italy (IT)","14.11.2022 08:00 - 14.11.2022 09:00 (CET/CEST)","3044"
"Italy (IT)","14.11.2022 09:00 - 14.11.2022 10:00 (CET/CEST)","3066"
"Italy (IT)","14.11.2022 10:00 - 14.11.2022 11:00 (CET/CEST)","2879"
"Italy (IT)","14.11.2022 11:00 - 14.11.2022 12:00 (CET/CEST)","2581"
"Italy (IT)","14.11.2022 12:00 - 14.11.2022 13:00 (CET/CEST)","2129"
"Italy (IT)","14.11.2022 13:00 - 14.11.2022 14:00 (CET/CEST)","2029"
"Italy (IT)","14.11.2022 14:00 - 14.11.2022 15:00 (CET/CEST)","2128"
"Italy (IT)","14.11.2022 15:00 - 14.11.2022 16:00 (CET/CEST)","2831"
"Italy (IT)","14.11.2022 16:00 - 14.11.2022 17:00 (CET/CEST)","3726"
"Italy (IT)","14.11.2022 17:00 - 14.11.2022 18:00 (CET/CEST)","4102"
"Italy (IT)","14.11.2022 18:00 - 14.11.2022 19:00 (CET/CEST)","3747"
"Italy (IT)","14.11.2022 19:00 - 14.11.2022 20:00 (CET/CEST)","3811"
"Italy (IT)","14.11.2022 20:00 - 14.11.2022 21:00 (CET/CEST)","3245"
"Italy (IT)","14.11.2022 21:00 - 14.11.2022 22:00 (CET/CEST)","2211"
"Italy (IT)","14.11.2022 22:00 - 14.11.2022 23:00 (CET/CEST)","1556"
"Italy (IT)","14.11.2022 23:00 - 15.11.2022 00:00 (CET/CEST)","1432"
"Italy (IT)","15.11.2022 00:00 - 15.11.2022 01:00 (CET/CEST)","1367"
"Italy (IT)","15.11.2022 01:00 - 15.11.2022 02:00 (CET/CEST)","1272"
"Italy (IT)","15.11.2022 02:00 - 15.11.2022 03:00 (CET/CEST)","1262"
"Italy (IT)","15.11.2022 03:00 - 15.11.2022 04:00 (CET/CEST)","1261"
"Italy (IT)","15.11.2022 04:00 - 15.11.2022 05:00 (CET/CEST)","1325"
"Italy (IT)","15.11.2022 05:00 - 15.11.2022 06:00 (CET/CEST)","1427"
"Italy (IT)","15.11.2022 06:00 - 15.11.2022 07:00 (CET/CEST)","1785"
"Italy (IT)","15.11.2022 07:00 - 15.11.2022 08:00 (CET/CEST)","2642"
"Italy (IT)","15.11.2022 08:00 - 15.11.2022 09:00 (CET/CEST)","3398"
"Italy (IT)","15.11.2022 09:00 - 15.11.2022 10:00 (CET/CEST)","3382"
"Italy (IT)","15.11.2022 10:00 - 15.11.2022 11:00 (CET/CEST)","2932"
"Italy (IT)","15.11.2022 11:00 - 15.11.2022 12:00 (CET/CEST)","2838"
"Italy (IT)","15.11.2022 12:00 - 15.11.2022 13:00 (CET/CEST)","2112"
"Italy (IT)","15.11.2022 13:00 - 15.11.2022 14:00 (CET/CEST)","1924"
"Italy (IT)","15.11.2022 14:00 - 15.11.2022 15:00 (CET/CEST)","2549"
"Italy (IT)","15.11.2022 15:00 - 15.11.2022 16:00 (CET/CEST)","2956"
"Italy (IT)","15.11.2022 16:00 - 15.11.2022 17:00 (CET/CEST)","3884"
"Italy (IT)","15.11.2022 17:00 - 15.11.2022 18:00 (CET/CEST)","4221"
"Italy (IT)","15.11.2022 18:00 - 15.11.2022 19:00 (CET/CEST)","3932"
"Italy (IT)","15.11.2022 19:00 - 15.11.2022 20:00 (CET/CEST)","3486"
"Italy (IT)","15.11.2022 20:00 - 15.11.2022 21:00 (CET/CEST)","2569"
"Italy (IT)","15.11.2022 21:00 - 15.11.2022 22:00 (CET/CEST)","1882"
"Italy (IT)","15.11.2022 22:00 - 15.11.2022 23:00 (CET/CEST)","1611"
"Italy (IT)","15.11.2022 23:00 - 16.11.2022 00:00 (CET/CEST)","1542"
"Italy (IT)","16.11.2022 00:00 - 16.11.2022 01:00 (CET/CEST)","1427"
"Italy (IT)","16.11.2022 01:00 - 16.11.2022 02:00 (CET/CEST)","1388"
"Italy (IT)","16.11.2022 02:00 - 16.11.2022 03:00 (CET/CEST)","1369"
"Italy (IT)","16.11.2022 03:00 - 16.11.2022 04:00 (CET/CEST)","1327"
"Italy (IT)","16.11.2022 04:00 - 16.11.2022 05:00 (CET/CEST)","1400"
"Italy (IT)","16.11.2022 05:00 - 16.11.2022 06:00 (CET/CEST)","1441"
"Italy (IT)","16.11.2022 06:00 - 16.11.2022 07:00 (CET/CEST)","2081"
"Italy (IT)","16.11.2022 07:00 - 16.11.2022 08:00 (CET/CEST)","2956"
