"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","09.01.2022 00:00 - 09.01.2022 01:00 (CET/CEST)","28","5","96"
"Italy (IT)","09.01.2022 01:00 - 09.01.2022 02:00 (CET/CEST)","0","55","119"
"Italy (IT)","09.01.2022 02:00 - 09.01.2022 03:00 (CET/CEST)","0","32","115"
"Italy (IT)","09.01.2022 03:00 - 09.01.2022 04:00 (CET/CEST)","0","179","115"
"Italy (IT)","09.01.2022 04:00 - 09.01.2022 05:00 (CET/CEST)","0","239","108"
"Italy (IT)","09.01.2022 05:00 - 09.01.2022 06:00 (CET/CEST)","0","400","108"
"Italy (IT)","09.01.2022 06:00 - 09.01.2022 07:00 (CET/CEST)","157","322","105"
"Italy (IT)","09.01.2022 07:00 - 09.01.2022 08:00 (CET/CEST)","23","135","130"
"Italy (IT)","09.01.2022 08:00 - 09.01.2022 09:00 (CET/CEST)","389","2","200"
"Italy (IT)","09.01.2022 09:00 - 09.01.2022 10:00 (CET/CEST)","326","2","163"
"Italy (IT)","09.01.2022 10:00 - 09.01.2022 11:00 (CET/CEST)","301","3","231"
"Italy (IT)","09.01.2022 11:00 - 09.01.2022 12:00 (CET/CEST)","258","3","528"
"Italy (IT)","09.01.2022 12:00 - 09.01.2022 13:00 (CET/CEST)","170","2","537"
"Italy (IT)","09.01.2022 13:00 - 09.01.2022 14:00 (CET/CEST)","151","3","564"
"Italy (IT)","09.01.2022 14:00 - 09.01.2022 15:00 (CET/CEST)","697","","553"
"Italy (IT)","09.01.2022 15:00 - 09.01.2022 16:00 (CET/CEST)","1057","","721"
"Italy (IT)","09.01.2022 16:00 - 09.01.2022 17:00 (CET/CEST)","949","","783"
"Italy (IT)","09.01.2022 17:00 - 09.01.2022 18:00 (CET/CEST)","791","","834"
"Italy (IT)","09.01.2022 18:00 - 09.01.2022 19:00 (CET/CEST)","696","2","903"
"Italy (IT)","09.01.2022 19:00 - 09.01.2022 20:00 (CET/CEST)","654","2","829"
"Italy (IT)","09.01.2022 20:00 - 09.01.2022 21:00 (CET/CEST)","681","2","809"
"Italy (IT)","09.01.2022 21:00 - 09.01.2022 22:00 (CET/CEST)","187","3","632"
"Italy (IT)","09.01.2022 22:00 - 09.01.2022 23:00 (CET/CEST)","154","3","300"
"Italy (IT)","09.01.2022 23:00 - 10.01.2022 00:00 (CET/CEST)","0","30","126"
"Italy (IT)","10.01.2022 00:00 - 10.01.2022 01:00 (CET/CEST)","0","254","103"
"Italy (IT)","10.01.2022 01:00 - 10.01.2022 02:00 (CET/CEST)","0","677","106"
"Italy (IT)","10.01.2022 02:00 - 10.01.2022 03:00 (CET/CEST)","0","800","92"
"Italy (IT)","10.01.2022 03:00 - 10.01.2022 04:00 (CET/CEST)","0","646","93"
"Italy (IT)","10.01.2022 04:00 - 10.01.2022 05:00 (CET/CEST)","0","318","98"
"Italy (IT)","10.01.2022 05:00 - 10.01.2022 06:00 (CET/CEST)","0","30","101"
"Italy (IT)","10.01.2022 06:00 - 10.01.2022 07:00 (CET/CEST)","125","3","255"
"Italy (IT)","10.01.2022 07:00 - 10.01.2022 08:00 (CET/CEST)","664","1","645"
"Italy (IT)","10.01.2022 08:00 - 10.01.2022 09:00 (CET/CEST)","837","1","839"
"Italy (IT)","10.01.2022 09:00 - 10.01.2022 10:00 (CET/CEST)","674","1","805"
"Italy (IT)","10.01.2022 10:00 - 10.01.2022 11:00 (CET/CEST)","454","1","713"
"Italy (IT)","10.01.2022 11:00 - 10.01.2022 12:00 (CET/CEST)","334","2","736"
"Italy (IT)","10.01.2022 12:00 - 10.01.2022 13:00 (CET/CEST)","344","2","603"
"Italy (IT)","10.01.2022 13:00 - 10.01.2022 14:00 (CET/CEST)","90","3","577"
"Italy (IT)","10.01.2022 14:00 - 10.01.2022 15:00 (CET/CEST)","","253","584"
"Italy (IT)","10.01.2022 15:00 - 10.01.2022 16:00 (CET/CEST)","53","142","708"
"Italy (IT)","10.01.2022 16:00 - 10.01.2022 17:00 (CET/CEST)","490","","805"
"Italy (IT)","10.01.2022 17:00 - 10.01.2022 18:00 (CET/CEST)","545","","875"
"Italy (IT)","10.01.2022 18:00 - 10.01.2022 19:00 (CET/CEST)","601","","877"
"Italy (IT)","10.01.2022 19:00 - 10.01.2022 20:00 (CET/CEST)","351","","786"
"Italy (IT)","10.01.2022 20:00 - 10.01.2022 21:00 (CET/CEST)","322","","634"
"Italy (IT)","10.01.2022 21:00 - 10.01.2022 22:00 (CET/CEST)","80","2","411"
"Italy (IT)","10.01.2022 22:00 - 10.01.2022 23:00 (CET/CEST)","0","2","285"
"Italy (IT)","10.01.2022 23:00 - 11.01.2022 00:00 (CET/CEST)","0","3","182"
"Italy (IT)","11.01.2022 00:00 - 11.01.2022 01:00 (CET/CEST)","1","3","133"
"Italy (IT)","11.01.2022 01:00 - 11.01.2022 02:00 (CET/CEST)","","115","141"
"Italy (IT)","11.01.2022 02:00 - 11.01.2022 03:00 (CET/CEST)","","597","134"
"Italy (IT)","11.01.2022 03:00 - 11.01.2022 04:00 (CET/CEST)","","1441","133"
"Italy (IT)","11.01.2022 04:00 - 11.01.2022 05:00 (CET/CEST)","","1431","139"
"Italy (IT)","11.01.2022 05:00 - 11.01.2022 06:00 (CET/CEST)","0","910","139"
"Italy (IT)","11.01.2022 06:00 - 11.01.2022 07:00 (CET/CEST)","0","385","232"
"Italy (IT)","11.01.2022 07:00 - 11.01.2022 08:00 (CET/CEST)","568","69","555"
"Italy (IT)","11.01.2022 08:00 - 11.01.2022 09:00 (CET/CEST)","634","77","956"
"Italy (IT)","11.01.2022 09:00 - 11.01.2022 10:00 (CET/CEST)","556","25","997"
"Italy (IT)","11.01.2022 10:00 - 11.01.2022 11:00 (CET/CEST)","450","42","810"
"Italy (IT)","11.01.2022 11:00 - 11.01.2022 12:00 (CET/CEST)","287","3","428"
"Italy (IT)","11.01.2022 12:00 - 11.01.2022 13:00 (CET/CEST)","106","2","494"
"Italy (IT)","11.01.2022 13:00 - 11.01.2022 14:00 (CET/CEST)","0","4","409"
"Italy (IT)","11.01.2022 14:00 - 11.01.2022 15:00 (CET/CEST)","29","3","458"
"Italy (IT)","11.01.2022 15:00 - 11.01.2022 16:00 (CET/CEST)","196","50","586"
"Italy (IT)","11.01.2022 16:00 - 11.01.2022 17:00 (CET/CEST)","288","37","707"
"Italy (IT)","11.01.2022 17:00 - 11.01.2022 18:00 (CET/CEST)","561","2","990"
"Italy (IT)","11.01.2022 18:00 - 11.01.2022 19:00 (CET/CEST)","737","2","1022"
"Italy (IT)","11.01.2022 19:00 - 11.01.2022 20:00 (CET/CEST)","475","2","899"
"Italy (IT)","11.01.2022 20:00 - 11.01.2022 21:00 (CET/CEST)","1124","2","611"
"Italy (IT)","11.01.2022 21:00 - 11.01.2022 22:00 (CET/CEST)","721","2","414"
"Italy (IT)","11.01.2022 22:00 - 11.01.2022 23:00 (CET/CEST)","0","4","225"
"Italy (IT)","11.01.2022 23:00 - 12.01.2022 00:00 (CET/CEST)","0","500","140"
"Italy (IT)","12.01.2022 00:00 - 12.01.2022 01:00 (CET/CEST)","213","339","62"
"Italy (IT)","12.01.2022 01:00 - 12.01.2022 02:00 (CET/CEST)","194","395","69"
"Italy (IT)","12.01.2022 02:00 - 12.01.2022 03:00 (CET/CEST)","100","484","61"
"Italy (IT)","12.01.2022 03:00 - 12.01.2022 04:00 (CET/CEST)","","981","61"
"Italy (IT)","12.01.2022 04:00 - 12.01.2022 05:00 (CET/CEST)","97","1177","61"
"Italy (IT)","12.01.2022 05:00 - 12.01.2022 06:00 (CET/CEST)","48","80","62"
"Italy (IT)","12.01.2022 06:00 - 12.01.2022 07:00 (CET/CEST)","271","65","194"
"Italy (IT)","12.01.2022 07:00 - 12.01.2022 08:00 (CET/CEST)","837","3","395"
"Italy (IT)","12.01.2022 08:00 - 12.01.2022 09:00 (CET/CEST)","1025","2","777"
"Italy (IT)","12.01.2022 09:00 - 12.01.2022 10:00 (CET/CEST)","733","2","711"
"Italy (IT)","12.01.2022 10:00 - 12.01.2022 11:00 (CET/CEST)","474","3","410"
