"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","05.07.2017 18:00 - 05.07.2017 19:00 (CET/CEST)","4455"
"France (FR)","05.07.2017 19:00 - 05.07.2017 20:00 (CET/CEST)","4417"
"France (FR)","05.07.2017 20:00 - 05.07.2017 21:00 (CET/CEST)","4103"
"France (FR)","05.07.2017 21:00 - 05.07.2017 22:00 (CET/CEST)","4017"
"France (FR)","05.07.2017 22:00 - 05.07.2017 23:00 (CET/CEST)","4136"
"France (FR)","05.07.2017 23:00 - 06.07.2017 00:00 (CET/CEST)","4067"
"France (FR)","06.07.2017 00:00 - 06.07.2017 01:00 (CET/CEST)","3810"
"France (FR)","06.07.2017 01:00 - 06.07.2017 02:00 (CET/CEST)","3543"
"France (FR)","06.07.2017 02:00 - 06.07.2017 03:00 (CET/CEST)","3393"
"France (FR)","06.07.2017 03:00 - 06.07.2017 04:00 (CET/CEST)","3283"
"France (FR)","06.07.2017 04:00 - 06.07.2017 05:00 (CET/CEST)","3227"
"France (FR)","06.07.2017 05:00 - 06.07.2017 06:00 (CET/CEST)","3240"
"France (FR)","06.07.2017 06:00 - 06.07.2017 07:00 (CET/CEST)","3387"
"France (FR)","06.07.2017 07:00 - 06.07.2017 08:00 (CET/CEST)","3793"
"France (FR)","06.07.2017 08:00 - 06.07.2017 09:00 (CET/CEST)","3979"
"France (FR)","06.07.2017 09:00 - 06.07.2017 10:00 (CET/CEST)","4054"
"France (FR)","06.07.2017 10:00 - 06.07.2017 11:00 (CET/CEST)","4339"
"France (FR)","06.07.2017 11:00 - 06.07.2017 12:00 (CET/CEST)","4300"
"France (FR)","06.07.2017 12:00 - 06.07.2017 13:00 (CET/CEST)","4399"
"France (FR)","06.07.2017 13:00 - 06.07.2017 14:00 (CET/CEST)","4261"
"France (FR)","06.07.2017 14:00 - 06.07.2017 15:00 (CET/CEST)","4108"
"France (FR)","06.07.2017 15:00 - 06.07.2017 16:00 (CET/CEST)","4012"
"France (FR)","06.07.2017 16:00 - 06.07.2017 17:00 (CET/CEST)","4023"
"France (FR)","06.07.2017 17:00 - 06.07.2017 18:00 (CET/CEST)","4121"
"France (FR)","06.07.2017 18:00 - 06.07.2017 19:00 (CET/CEST)","4483"
"France (FR)","06.07.2017 19:00 - 06.07.2017 20:00 (CET/CEST)","4492"
"France (FR)","06.07.2017 20:00 - 06.07.2017 21:00 (CET/CEST)","4365"
"France (FR)","06.07.2017 21:00 - 06.07.2017 22:00 (CET/CEST)","4019"
"France (FR)","06.07.2017 22:00 - 06.07.2017 23:00 (CET/CEST)","4212"
"France (FR)","06.07.2017 23:00 - 07.07.2017 00:00 (CET/CEST)","4254"
"France (FR)","07.07.2017 00:00 - 07.07.2017 01:00 (CET/CEST)","3923"
"France (FR)","07.07.2017 01:00 - 07.07.2017 02:00 (CET/CEST)","3590"
"France (FR)","07.07.2017 02:00 - 07.07.2017 03:00 (CET/CEST)","3337"
"France (FR)","07.07.2017 03:00 - 07.07.2017 04:00 (CET/CEST)","3197"
"France (FR)","07.07.2017 04:00 - 07.07.2017 05:00 (CET/CEST)","3177"
"France (FR)","07.07.2017 05:00 - 07.07.2017 06:00 (CET/CEST)","3150"
"France (FR)","07.07.2017 06:00 - 07.07.2017 07:00 (CET/CEST)","3271"
"France (FR)","07.07.2017 07:00 - 07.07.2017 08:00 (CET/CEST)","3619"
"France (FR)","07.07.2017 08:00 - 07.07.2017 09:00 (CET/CEST)","4120"
"France (FR)","07.07.2017 09:00 - 07.07.2017 10:00 (CET/CEST)","4474"
"France (FR)","07.07.2017 10:00 - 07.07.2017 11:00 (CET/CEST)","4763"
"France (FR)","07.07.2017 11:00 - 07.07.2017 12:00 (CET/CEST)","5025"
"France (FR)","07.07.2017 12:00 - 07.07.2017 13:00 (CET/CEST)","5046"
"France (FR)","07.07.2017 13:00 - 07.07.2017 14:00 (CET/CEST)","4739"
"France (FR)","07.07.2017 14:00 - 07.07.2017 15:00 (CET/CEST)","4295"
"France (FR)","07.07.2017 15:00 - 07.07.2017 16:00 (CET/CEST)","3890"
"France (FR)","07.07.2017 16:00 - 07.07.2017 17:00 (CET/CEST)","3861"
"France (FR)","07.07.2017 17:00 - 07.07.2017 18:00 (CET/CEST)","4047"
"France (FR)","07.07.2017 18:00 - 07.07.2017 19:00 (CET/CEST)","4234"
"France (FR)","07.07.2017 19:00 - 07.07.2017 20:00 (CET/CEST)","4319"
"France (FR)","07.07.2017 20:00 - 07.07.2017 21:00 (CET/CEST)","4439"
"France (FR)","07.07.2017 21:00 - 07.07.2017 22:00 (CET/CEST)","4473"
"France (FR)","07.07.2017 22:00 - 07.07.2017 23:00 (CET/CEST)","4559"
"France (FR)","07.07.2017 23:00 - 08.07.2017 00:00 (CET/CEST)","4520"
"France (FR)","08.07.2017 00:00 - 08.07.2017 01:00 (CET/CEST)","4275"
"France (FR)","08.07.2017 01:00 - 08.07.2017 02:00 (CET/CEST)","3942"
"France (FR)","08.07.2017 02:00 - 08.07.2017 03:00 (CET/CEST)","3906"
"France (FR)","08.07.2017 03:00 - 08.07.2017 04:00 (CET/CEST)","3593"
"France (FR)","08.07.2017 04:00 - 08.07.2017 05:00 (CET/CEST)","3247"
"France (FR)","08.07.2017 05:00 - 08.07.2017 06:00 (CET/CEST)","3155"
"France (FR)","08.07.2017 06:00 - 08.07.2017 07:00 (CET/CEST)","3256"
"France (FR)","08.07.2017 07:00 - 08.07.2017 08:00 (CET/CEST)","3336"
"France (FR)","08.07.2017 08:00 - 08.07.2017 09:00 (CET/CEST)","3597"
"France (FR)","08.07.2017 09:00 - 08.07.2017 10:00 (CET/CEST)","3650"
"France (FR)","08.07.2017 10:00 - 08.07.2017 11:00 (CET/CEST)","3578"
"France (FR)","08.07.2017 11:00 - 08.07.2017 12:00 (CET/CEST)","3628"
"France (FR)","08.07.2017 12:00 - 08.07.2017 13:00 (CET/CEST)","3734"
"France (FR)","08.07.2017 13:00 - 08.07.2017 14:00 (CET/CEST)","3620"
"France (FR)","08.07.2017 14:00 - 08.07.2017 15:00 (CET/CEST)","3291"
"France (FR)","08.07.2017 15:00 - 08.07.2017 16:00 (CET/CEST)","3242"
"France (FR)","08.07.2017 16:00 - 08.07.2017 17:00 (CET/CEST)","3186"
"France (FR)","08.07.2017 17:00 - 08.07.2017 18:00 (CET/CEST)","3315"
"France (FR)","08.07.2017 18:00 - 08.07.2017 19:00 (CET/CEST)","3584"
"France (FR)","08.07.2017 19:00 - 08.07.2017 20:00 (CET/CEST)","3798"
"France (FR)","08.07.2017 20:00 - 08.07.2017 21:00 (CET/CEST)","3771"
"France (FR)","08.07.2017 21:00 - 08.07.2017 22:00 (CET/CEST)","3851"
"France (FR)","08.07.2017 22:00 - 08.07.2017 23:00 (CET/CEST)","3973"
"France (FR)","08.07.2017 23:00 - 09.07.2017 00:00 (CET/CEST)","3958"
"France (FR)","09.07.2017 00:00 - 09.07.2017 01:00 (CET/CEST)","3811"
"France (FR)","09.07.2017 01:00 - 09.07.2017 02:00 (CET/CEST)","3541"
"France (FR)","09.07.2017 02:00 - 09.07.2017 03:00 (CET/CEST)","3526"
"France (FR)","09.07.2017 03:00 - 09.07.2017 04:00 (CET/CEST)","3390"
"France (FR)","09.07.2017 04:00 - 09.07.2017 05:00 (CET/CEST)","3065"
"France (FR)","09.07.2017 05:00 - 09.07.2017 06:00 (CET/CEST)","2879"
"France (FR)","09.07.2017 06:00 - 09.07.2017 07:00 (CET/CEST)","3029"
"France (FR)","09.07.2017 07:00 - 09.07.2017 08:00 (CET/CEST)","3081"
"France (FR)","09.07.2017 08:00 - 09.07.2017 09:00 (CET/CEST)","3196"
"France (FR)","09.07.2017 09:00 - 09.07.2017 10:00 (CET/CEST)","3237"
"France (FR)","09.07.2017 10:00 - 09.07.2017 11:00 (CET/CEST)","3324"
"France (FR)","09.07.2017 11:00 - 09.07.2017 12:00 (CET/CEST)","3427"
"France (FR)","09.07.2017 12:00 - 09.07.2017 13:00 (CET/CEST)","3422"
"France (FR)","09.07.2017 13:00 - 09.07.2017 14:00 (CET/CEST)","3317"
"France (FR)","09.07.2017 14:00 - 09.07.2017 15:00 (CET/CEST)","3268"
"France (FR)","09.07.2017 15:00 - 09.07.2017 16:00 (CET/CEST)","3212"
"France (FR)","09.07.2017 16:00 - 09.07.2017 17:00 (CET/CEST)","3187"
"France (FR)","09.07.2017 17:00 - 09.07.2017 18:00 (CET/CEST)","3172"
"France (FR)","09.07.2017 18:00 - 09.07.2017 19:00 (CET/CEST)","3518"
"France (FR)","09.07.2017 19:00 - 09.07.2017 20:00 (CET/CEST)","3658"
"France (FR)","09.07.2017 20:00 - 09.07.2017 21:00 (CET/CEST)","3635"
"France (FR)","09.07.2017 21:00 - 09.07.2017 22:00 (CET/CEST)","3614"
"France (FR)","09.07.2017 22:00 - 09.07.2017 23:00 (CET/CEST)","3542"
"France (FR)","09.07.2017 23:00 - 10.07.2017 00:00 (CET/CEST)","3476"
"France (FR)","10.07.2017 00:00 - 10.07.2017 01:00 (CET/CEST)","3349"
"France (FR)","10.07.2017 01:00 - 10.07.2017 02:00 (CET/CEST)","3252"
"France (FR)","10.07.2017 02:00 - 10.07.2017 03:00 (CET/CEST)","3092"
"France (FR)","10.07.2017 03:00 - 10.07.2017 04:00 (CET/CEST)","3083"
"France (FR)","10.07.2017 04:00 - 10.07.2017 05:00 (CET/CEST)","3079"
"France (FR)","10.07.2017 05:00 - 10.07.2017 06:00 (CET/CEST)","3111"
"France (FR)","10.07.2017 06:00 - 10.07.2017 07:00 (CET/CEST)","3329"
"France (FR)","10.07.2017 07:00 - 10.07.2017 08:00 (CET/CEST)","3612"
"France (FR)","10.07.2017 08:00 - 10.07.2017 09:00 (CET/CEST)","4050"
"France (FR)","10.07.2017 09:00 - 10.07.2017 10:00 (CET/CEST)","4171"
"France (FR)","10.07.2017 10:00 - 10.07.2017 11:00 (CET/CEST)","4213"
"France (FR)","10.07.2017 11:00 - 10.07.2017 12:00 (CET/CEST)","4232"
"France (FR)","10.07.2017 12:00 - 10.07.2017 13:00 (CET/CEST)","4391"
"France (FR)","10.07.2017 13:00 - 10.07.2017 14:00 (CET/CEST)","4420"
"France (FR)","10.07.2017 14:00 - 10.07.2017 15:00 (CET/CEST)","4151"
"France (FR)","10.07.2017 15:00 - 10.07.2017 16:00 (CET/CEST)","3872"
"France (FR)","10.07.2017 16:00 - 10.07.2017 17:00 (CET/CEST)","3920"
"France (FR)","10.07.2017 17:00 - 10.07.2017 18:00 (CET/CEST)","3936"
"France (FR)","10.07.2017 18:00 - 10.07.2017 19:00 (CET/CEST)","3988"
"France (FR)","10.07.2017 19:00 - 10.07.2017 20:00 (CET/CEST)","4161"
"France (FR)","10.07.2017 20:00 - 10.07.2017 21:00 (CET/CEST)","4016"
"France (FR)","10.07.2017 21:00 - 10.07.2017 22:00 (CET/CEST)","4054"
"France (FR)","10.07.2017 22:00 - 10.07.2017 23:00 (CET/CEST)","4005"
"France (FR)","10.07.2017 23:00 - 11.07.2017 00:00 (CET/CEST)","3866"
"France (FR)","11.07.2017 00:00 - 11.07.2017 01:00 (CET/CEST)","3932"
"France (FR)","11.07.2017 01:00 - 11.07.2017 02:00 (CET/CEST)","3950"
"France (FR)","11.07.2017 02:00 - 11.07.2017 03:00 (CET/CEST)","3833"
"France (FR)","11.07.2017 03:00 - 11.07.2017 04:00 (CET/CEST)","3605"
"France (FR)","11.07.2017 04:00 - 11.07.2017 05:00 (CET/CEST)","3747"
"France (FR)","11.07.2017 05:00 - 11.07.2017 06:00 (CET/CEST)","3665"
"France (FR)","11.07.2017 06:00 - 11.07.2017 07:00 (CET/CEST)","3880"
"France (FR)","11.07.2017 07:00 - 11.07.2017 08:00 (CET/CEST)","4152"
"France (FR)","11.07.2017 08:00 - 11.07.2017 09:00 (CET/CEST)","4222"
"France (FR)","11.07.2017 09:00 - 11.07.2017 10:00 (CET/CEST)","4316"
"France (FR)","11.07.2017 10:00 - 11.07.2017 11:00 (CET/CEST)","4310"
"France (FR)","11.07.2017 11:00 - 11.07.2017 12:00 (CET/CEST)","4353"
"France (FR)","11.07.2017 12:00 - 11.07.2017 13:00 (CET/CEST)","4338"
"France (FR)","11.07.2017 13:00 - 11.07.2017 14:00 (CET/CEST)","4311"
"France (FR)","11.07.2017 14:00 - 11.07.2017 15:00 (CET/CEST)","4232"
"France (FR)","11.07.2017 15:00 - 11.07.2017 16:00 (CET/CEST)","4135"
"France (FR)","11.07.2017 16:00 - 11.07.2017 17:00 (CET/CEST)","4188"
"France (FR)","11.07.2017 17:00 - 11.07.2017 18:00 (CET/CEST)","4074"
"France (FR)","11.07.2017 18:00 - 11.07.2017 19:00 (CET/CEST)","4181"
"France (FR)","11.07.2017 19:00 - 11.07.2017 20:00 (CET/CEST)","4355"
"France (FR)","11.07.2017 20:00 - 11.07.2017 21:00 (CET/CEST)","4304"
"France (FR)","11.07.2017 21:00 - 11.07.2017 22:00 (CET/CEST)","4145"
"France (FR)","11.07.2017 22:00 - 11.07.2017 23:00 (CET/CEST)","4121"
"France (FR)","11.07.2017 23:00 - 12.07.2017 00:00 (CET/CEST)","4072"
"France (FR)","12.07.2017 00:00 - 12.07.2017 01:00 (CET/CEST)","3780"
"France (FR)","12.07.2017 01:00 - 12.07.2017 02:00 (CET/CEST)","3562"
"France (FR)","12.07.2017 02:00 - 12.07.2017 03:00 (CET/CEST)","3584"
"France (FR)","12.07.2017 03:00 - 12.07.2017 04:00 (CET/CEST)","3556"
"France (FR)","12.07.2017 04:00 - 12.07.2017 05:00 (CET/CEST)","3403"
"France (FR)","12.07.2017 05:00 - 12.07.2017 06:00 (CET/CEST)","3413"
"France (FR)","12.07.2017 06:00 - 12.07.2017 07:00 (CET/CEST)","3517"
"France (FR)","12.07.2017 07:00 - 12.07.2017 08:00 (CET/CEST)","3860"
"France (FR)","12.07.2017 08:00 - 12.07.2017 09:00 (CET/CEST)","4237"
"France (FR)","12.07.2017 09:00 - 12.07.2017 10:00 (CET/CEST)","4479"
"France (FR)","12.07.2017 10:00 - 12.07.2017 11:00 (CET/CEST)","4528"
"France (FR)","12.07.2017 11:00 - 12.07.2017 12:00 (CET/CEST)","4438"
"France (FR)","12.07.2017 12:00 - 12.07.2017 13:00 (CET/CEST)","4367"
"France (FR)","12.07.2017 13:00 - 12.07.2017 14:00 (CET/CEST)","4343"
"France (FR)","12.07.2017 14:00 - 12.07.2017 15:00 (CET/CEST)","4269"
"France (FR)","12.07.2017 15:00 - 12.07.2017 16:00 (CET/CEST)","4030"
"France (FR)","12.07.2017 16:00 - 12.07.2017 17:00 (CET/CEST)","3987"
"France (FR)","12.07.2017 17:00 - 12.07.2017 18:00 (CET/CEST)","4022"
"France (FR)","12.07.2017 18:00 - 12.07.2017 19:00 (CET/CEST)","4013"
"France (FR)","12.07.2017 19:00 - 12.07.2017 20:00 (CET/CEST)","3971"
"France (FR)","12.07.2017 20:00 - 12.07.2017 21:00 (CET/CEST)","3965"
"France (FR)","12.07.2017 21:00 - 12.07.2017 22:00 (CET/CEST)","3810"
"France (FR)","12.07.2017 22:00 - 12.07.2017 23:00 (CET/CEST)","3914"
"France (FR)","12.07.2017 23:00 - 13.07.2017 00:00 (CET/CEST)","3903"
"France (FR)","13.07.2017 00:00 - 13.07.2017 01:00 (CET/CEST)","3488"
"France (FR)","13.07.2017 01:00 - 13.07.2017 02:00 (CET/CEST)","3250"
"France (FR)","13.07.2017 02:00 - 13.07.2017 03:00 (CET/CEST)","3248"
"France (FR)","13.07.2017 03:00 - 13.07.2017 04:00 (CET/CEST)","3194"
"France (FR)","13.07.2017 04:00 - 13.07.2017 05:00 (CET/CEST)","3175"
"France (FR)","13.07.2017 05:00 - 13.07.2017 06:00 (CET/CEST)","3108"
"France (FR)","13.07.2017 06:00 - 13.07.2017 07:00 (CET/CEST)","3123"
"France (FR)","13.07.2017 07:00 - 13.07.2017 08:00 (CET/CEST)","3422"
"France (FR)","13.07.2017 08:00 - 13.07.2017 09:00 (CET/CEST)","3750"
"France (FR)","13.07.2017 09:00 - 13.07.2017 10:00 (CET/CEST)","4080"
"France (FR)","13.07.2017 10:00 - 13.07.2017 11:00 (CET/CEST)","4047"
"France (FR)","13.07.2017 11:00 - 13.07.2017 12:00 (CET/CEST)","4015"
"France (FR)","13.07.2017 12:00 - 13.07.2017 13:00 (CET/CEST)","4085"
"France (FR)","13.07.2017 13:00 - 13.07.2017 14:00 (CET/CEST)","4066"
"France (FR)","13.07.2017 14:00 - 13.07.2017 15:00 (CET/CEST)","4159"
"France (FR)","13.07.2017 15:00 - 13.07.2017 16:00 (CET/CEST)","4089"
"France (FR)","13.07.2017 16:00 - 13.07.2017 17:00 (CET/CEST)","4117"
"France (FR)","13.07.2017 17:00 - 13.07.2017 18:00 (CET/CEST)","4243"
"France (FR)","13.07.2017 18:00 - 13.07.2017 19:00 (CET/CEST)","4379"
"France (FR)","13.07.2017 19:00 - 13.07.2017 20:00 (CET/CEST)","4329"
"France (FR)","13.07.2017 20:00 - 13.07.2017 21:00 (CET/CEST)","4263"
"France (FR)","13.07.2017 21:00 - 13.07.2017 22:00 (CET/CEST)","4285"
"France (FR)","13.07.2017 22:00 - 13.07.2017 23:00 (CET/CEST)","4283"
"France (FR)","13.07.2017 23:00 - 14.07.2017 00:00 (CET/CEST)","4105"
"France (FR)","14.07.2017 00:00 - 14.07.2017 01:00 (CET/CEST)","3696"
"France (FR)","14.07.2017 01:00 - 14.07.2017 02:00 (CET/CEST)","3344"
"France (FR)","14.07.2017 02:00 - 14.07.2017 03:00 (CET/CEST)","3338"
"France (FR)","14.07.2017 03:00 - 14.07.2017 04:00 (CET/CEST)","3329"
"France (FR)","14.07.2017 04:00 - 14.07.2017 05:00 (CET/CEST)","3216"
"France (FR)","14.07.2017 05:00 - 14.07.2017 06:00 (CET/CEST)","3005"
"France (FR)","14.07.2017 06:00 - 14.07.2017 07:00 (CET/CEST)","3023"
"France (FR)","14.07.2017 07:00 - 14.07.2017 08:00 (CET/CEST)","3253"
"France (FR)","14.07.2017 08:00 - 14.07.2017 09:00 (CET/CEST)","3413"
"France (FR)","14.07.2017 09:00 - 14.07.2017 10:00 (CET/CEST)","3700"
"France (FR)","14.07.2017 10:00 - 14.07.2017 11:00 (CET/CEST)","3969"
"France (FR)","14.07.2017 11:00 - 14.07.2017 12:00 (CET/CEST)","3989"
"France (FR)","14.07.2017 12:00 - 14.07.2017 13:00 (CET/CEST)","3962"
"France (FR)","14.07.2017 13:00 - 14.07.2017 14:00 (CET/CEST)","3737"
"France (FR)","14.07.2017 14:00 - 14.07.2017 15:00 (CET/CEST)","3482"
"France (FR)","14.07.2017 15:00 - 14.07.2017 16:00 (CET/CEST)","3386"
"France (FR)","14.07.2017 16:00 - 14.07.2017 17:00 (CET/CEST)","3569"
"France (FR)","14.07.2017 17:00 - 14.07.2017 18:00 (CET/CEST)","3671"
"France (FR)","14.07.2017 18:00 - 14.07.2017 19:00 (CET/CEST)","3809"
"France (FR)","14.07.2017 19:00 - 14.07.2017 20:00 (CET/CEST)","3972"
"France (FR)","14.07.2017 20:00 - 14.07.2017 21:00 (CET/CEST)","3980"
"France (FR)","14.07.2017 21:00 - 14.07.2017 22:00 (CET/CEST)","3880"
"France (FR)","14.07.2017 22:00 - 14.07.2017 23:00 (CET/CEST)","3912"
"France (FR)","14.07.2017 23:00 - 15.07.2017 00:00 (CET/CEST)","3840"
"France (FR)","15.07.2017 00:00 - 15.07.2017 01:00 (CET/CEST)","3403"
"France (FR)","15.07.2017 01:00 - 15.07.2017 02:00 (CET/CEST)","3054"
"France (FR)","15.07.2017 02:00 - 15.07.2017 03:00 (CET/CEST)","2992"
"France (FR)","15.07.2017 03:00 - 15.07.2017 04:00 (CET/CEST)","3069"
"France (FR)","15.07.2017 04:00 - 15.07.2017 05:00 (CET/CEST)","3109"
"France (FR)","15.07.2017 05:00 - 15.07.2017 06:00 (CET/CEST)","3054"
"France (FR)","15.07.2017 06:00 - 15.07.2017 07:00 (CET/CEST)","3042"
"France (FR)","15.07.2017 07:00 - 15.07.2017 08:00 (CET/CEST)","3124"
"France (FR)","15.07.2017 08:00 - 15.07.2017 09:00 (CET/CEST)","3170"
"France (FR)","15.07.2017 09:00 - 15.07.2017 10:00 (CET/CEST)","3445"
"France (FR)","15.07.2017 10:00 - 15.07.2017 11:00 (CET/CEST)","3532"
"France (FR)","15.07.2017 11:00 - 15.07.2017 12:00 (CET/CEST)","3529"
"France (FR)","15.07.2017 12:00 - 15.07.2017 13:00 (CET/CEST)","3503"
"France (FR)","15.07.2017 13:00 - 15.07.2017 14:00 (CET/CEST)","3371"
"France (FR)","15.07.2017 14:00 - 15.07.2017 15:00 (CET/CEST)","3292"
"France (FR)","15.07.2017 15:00 - 15.07.2017 16:00 (CET/CEST)","3355"
"France (FR)","15.07.2017 16:00 - 15.07.2017 17:00 (CET/CEST)","3524"
"France (FR)","15.07.2017 17:00 - 15.07.2017 18:00 (CET/CEST)","3648"
"France (FR)","15.07.2017 18:00 - 15.07.2017 19:00 (CET/CEST)","3903"
"France (FR)","15.07.2017 19:00 - 15.07.2017 20:00 (CET/CEST)","4045"
"France (FR)","15.07.2017 20:00 - 15.07.2017 21:00 (CET/CEST)","4026"
"France (FR)","15.07.2017 21:00 - 15.07.2017 22:00 (CET/CEST)","3991"
"France (FR)","15.07.2017 22:00 - 15.07.2017 23:00 (CET/CEST)","3918"
"France (FR)","15.07.2017 23:00 - 16.07.2017 00:00 (CET/CEST)","3746"
"France (FR)","16.07.2017 00:00 - 16.07.2017 01:00 (CET/CEST)","3338"
"France (FR)","16.07.2017 01:00 - 16.07.2017 02:00 (CET/CEST)","3087"
"France (FR)","16.07.2017 02:00 - 16.07.2017 03:00 (CET/CEST)","2924"
"France (FR)","16.07.2017 03:00 - 16.07.2017 04:00 (CET/CEST)","2842"
"France (FR)","16.07.2017 04:00 - 16.07.2017 05:00 (CET/CEST)","2905"
"France (FR)","16.07.2017 05:00 - 16.07.2017 06:00 (CET/CEST)","2851"
"France (FR)","16.07.2017 06:00 - 16.07.2017 07:00 (CET/CEST)","2817"
"France (FR)","16.07.2017 07:00 - 16.07.2017 08:00 (CET/CEST)","2796"
"France (FR)","16.07.2017 08:00 - 16.07.2017 09:00 (CET/CEST)","2838"
"France (FR)","16.07.2017 09:00 - 16.07.2017 10:00 (CET/CEST)","2852"
"France (FR)","16.07.2017 10:00 - 16.07.2017 11:00 (CET/CEST)","2786"
"France (FR)","16.07.2017 11:00 - 16.07.2017 12:00 (CET/CEST)","2867"
"France (FR)","16.07.2017 12:00 - 16.07.2017 13:00 (CET/CEST)","2804"
"France (FR)","16.07.2017 13:00 - 16.07.2017 14:00 (CET/CEST)","2706"
"France (FR)","16.07.2017 14:00 - 16.07.2017 15:00 (CET/CEST)","2644"
"France (FR)","16.07.2017 15:00 - 16.07.2017 16:00 (CET/CEST)","2529"
"France (FR)","16.07.2017 16:00 - 16.07.2017 17:00 (CET/CEST)","2622"
"France (FR)","16.07.2017 17:00 - 16.07.2017 18:00 (CET/CEST)","2950"
"France (FR)","16.07.2017 18:00 - 16.07.2017 19:00 (CET/CEST)","3331"
"France (FR)","16.07.2017 19:00 - 16.07.2017 20:00 (CET/CEST)","3446"
"France (FR)","16.07.2017 20:00 - 16.07.2017 21:00 (CET/CEST)","3522"
"France (FR)","16.07.2017 21:00 - 16.07.2017 22:00 (CET/CEST)","3313"
"France (FR)","16.07.2017 22:00 - 16.07.2017 23:00 (CET/CEST)","3333"
"France (FR)","16.07.2017 23:00 - 17.07.2017 00:00 (CET/CEST)","3355"
"France (FR)","17.07.2017 00:00 - 17.07.2017 01:00 (CET/CEST)","3151"
"France (FR)","17.07.2017 01:00 - 17.07.2017 02:00 (CET/CEST)","2936"
"France (FR)","17.07.2017 02:00 - 17.07.2017 03:00 (CET/CEST)","2818"
"France (FR)","17.07.2017 03:00 - 17.07.2017 04:00 (CET/CEST)","2669"
"France (FR)","17.07.2017 04:00 - 17.07.2017 05:00 (CET/CEST)","2645"
"France (FR)","17.07.2017 05:00 - 17.07.2017 06:00 (CET/CEST)","2801"
"France (FR)","17.07.2017 06:00 - 17.07.2017 07:00 (CET/CEST)","3046"
"France (FR)","17.07.2017 07:00 - 17.07.2017 08:00 (CET/CEST)","3264"
"France (FR)","17.07.2017 08:00 - 17.07.2017 09:00 (CET/CEST)","3558"
"France (FR)","17.07.2017 09:00 - 17.07.2017 10:00 (CET/CEST)","3737"
"France (FR)","17.07.2017 10:00 - 17.07.2017 11:00 (CET/CEST)","3636"
"France (FR)","17.07.2017 11:00 - 17.07.2017 12:00 (CET/CEST)","3545"
"France (FR)","17.07.2017 12:00 - 17.07.2017 13:00 (CET/CEST)","3364"
"France (FR)","17.07.2017 13:00 - 17.07.2017 14:00 (CET/CEST)","3165"
"France (FR)","17.07.2017 14:00 - 17.07.2017 15:00 (CET/CEST)","3209"
"France (FR)","17.07.2017 15:00 - 17.07.2017 16:00 (CET/CEST)","3097"
"France (FR)","17.07.2017 16:00 - 17.07.2017 17:00 (CET/CEST)","3140"
"France (FR)","17.07.2017 17:00 - 17.07.2017 18:00 (CET/CEST)","3260"
"France (FR)","17.07.2017 18:00 - 17.07.2017 19:00 (CET/CEST)","3718"
"France (FR)","17.07.2017 19:00 - 17.07.2017 20:00 (CET/CEST)","3989"
"France (FR)","17.07.2017 20:00 - 17.07.2017 21:00 (CET/CEST)","3833"
"France (FR)","17.07.2017 21:00 - 17.07.2017 22:00 (CET/CEST)","3561"
"France (FR)","17.07.2017 22:00 - 17.07.2017 23:00 (CET/CEST)","3408"
"France (FR)","17.07.2017 23:00 - 18.07.2017 00:00 (CET/CEST)","3253"
"France (FR)","18.07.2017 00:00 - 18.07.2017 01:00 (CET/CEST)","3004"
"France (FR)","18.07.2017 01:00 - 18.07.2017 02:00 (CET/CEST)","2749"
"France (FR)","18.07.2017 02:00 - 18.07.2017 03:00 (CET/CEST)","2614"
"France (FR)","18.07.2017 03:00 - 18.07.2017 04:00 (CET/CEST)","2524"
"France (FR)","18.07.2017 04:00 - 18.07.2017 05:00 (CET/CEST)","2478"
"France (FR)","18.07.2017 05:00 - 18.07.2017 06:00 (CET/CEST)","2525"
"France (FR)","18.07.2017 06:00 - 18.07.2017 07:00 (CET/CEST)","2560"
"France (FR)","18.07.2017 07:00 - 18.07.2017 08:00 (CET/CEST)","2852"
"France (FR)","18.07.2017 08:00 - 18.07.2017 09:00 (CET/CEST)","3029"
"France (FR)","18.07.2017 09:00 - 18.07.2017 10:00 (CET/CEST)","3390"
"France (FR)","18.07.2017 10:00 - 18.07.2017 11:00 (CET/CEST)","3415"
"France (FR)","18.07.2017 11:00 - 18.07.2017 12:00 (CET/CEST)","3297"
"France (FR)","18.07.2017 12:00 - 18.07.2017 13:00 (CET/CEST)","3182"
"France (FR)","18.07.2017 13:00 - 18.07.2017 14:00 (CET/CEST)","3103"
"France (FR)","18.07.2017 14:00 - 18.07.2017 15:00 (CET/CEST)","3083"
"France (FR)","18.07.2017 15:00 - 18.07.2017 16:00 (CET/CEST)","2819"
"France (FR)","18.07.2017 16:00 - 18.07.2017 17:00 (CET/CEST)","2775"
"France (FR)","18.07.2017 17:00 - 18.07.2017 18:00 (CET/CEST)","3065"
"France (FR)","18.07.2017 18:00 - 18.07.2017 19:00 (CET/CEST)","3464"
"France (FR)","18.07.2017 19:00 - 18.07.2017 20:00 (CET/CEST)","3664"
"France (FR)","18.07.2017 20:00 - 18.07.2017 21:00 (CET/CEST)","3616"
"France (FR)","18.07.2017 21:00 - 18.07.2017 22:00 (CET/CEST)","3257"
"France (FR)","18.07.2017 22:00 - 18.07.2017 23:00 (CET/CEST)","3255"
